"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"VirtEcom1.2.nlogox"
"Experiment A_OperatingCost"
"09/06/2026 23:54:45:530 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","operating-cost","[step]","count sellers","exited-sellers","survival-rate","mean-cash","mean-debt","mean-buyer-budget","count offers","link-loss","mean-complexity"
"6","40","277","4","16","0.2","-2150.625","7875","38.1","4","20","5.25"
"4","20","246","10","10","0.5","-392","3450","53.35","31","39","5.6"
"3","10","236","20","0","1","151","1325","49.75","75","0","6.2"
"7","50","297","0","20","0","0","0","43.7","0","61","0"
"5","30","263","7","13","0.35","-851.4285714285714","6000","38.85","19","33","6.571428571428571"
"2","5","225","20","0","1","233.875","300","34.05","49","0","5.85"
"6","40","278","4","16","0.2","-2190.625","7875","38.1","4","20","5.25"
"4","20","247","10","10","0.5","-412","3450","53.35","31","39","5.6"
"1","0","184","20","0","1","1075.375","0","48.25","55","0","5.3"
"5","30","264","7","13","0.35","-881.4285714285714","6000","38.85","19","33","6.571428571428571"
"7","50","298","0","20","0","0","0","43.7","0","61","0"
"3","10","237","20","0","1","141","1325","49.75","75","0","6.2"
"4","20","248","10","10","0.5","-432","3450","53.35","31","39","5.6"
"6","40","279","4","16","0.2","-2230.625","7875","38.1","4","20","5.25"
"2","5","226","20","0","1","228.875","300","34.05","49","0","5.85"
"5","30","265","7","13","0.35","-911.4285714285714","6000","38.85","19","33","6.571428571428571"
"7","50","299","0","20","0","0","0","43.7","0","61","0"
"3","10","238","20","0","1","156","1350","49.75","75","0","6.2"
"6","40","280","4","16","0.2","-2270.625","7875","38.1","4","20","5.25"
"1","0","185","20","0","1","1075.375","0","48.25","55","0","5.35"
"4","20","249","10","10","0.5","-452","3450","53.35","31","39","5.6"
"7","50","300","0","20","0","0","0","43.7","0","61","0"
"5","30","266","7","13","0.35","-941.4285714285714","6000","38.85","19","33","6.571428571428571"
"2","5","227","20","0","1","223.875","300","34.05","49","0","5.85"
"6","40","281","4","16","0.2","-2185.625","8000","38.1","4","20","5.25"
"3","10","239","20","0","1","146","1350","49.75","75","0","6.2"
"4","20","250","9","11","0.45","-352.22222222222223","3611.1111111111113","53.35","21","49","5.222222222222222"
"1","0","186","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","267","7","13","0.35","-685.7142857142857","6285.714285714285","38.85","22","33","6.714285714285714"
"7","50","301","0","20","0","0","0","43.7","0","61","0"
"6","40","282","4","16","0.2","-2225.625","8000","38.1","4","20","5.25"
"2","5","228","20","0","1","218.875","300","34.05","50","0","5.9"
"3","10","240","20","0","1","136","1350","49.75","75","0","6.2"
"4","20","251","8","12","0.4","-103.75","3875","53.35","18","52","5.25"
"5","30","268","7","13","0.35","-715.7142857142857","6285.714285714285","38.85","22","33","6.714285714285714"
"6","40","283","4","16","0.2","-2265.625","8000","38.1","4","20","5.25"
"7","50","302","0","20","0","0","0","43.7","0","61","0"
"1","0","187","20","0","1","1075.375","0","48.25","55","0","5.35"
"2","5","229","20","0","1","213.875","300","34.05","50","0","5.9"
"3","10","241","20","0","1","126","1350","49.75","75","0","6.2"
"4","20","252","8","12","0.4","-123.75","3875","53.35","18","52","5.375"
"6","40","284","4","16","0.2","-2305.625","8000","38.1","4","20","5.25"
"7","50","303","0","20","0","0","0","43.7","0","61","0"
"5","30","269","7","13","0.35","-745.7142857142857","6285.714285714285","38.85","22","33","6.714285714285714"
"4","20","253","8","12","0.4","-143.75","3875","53.35","18","52","5.375"
"6","40","285","4","16","0.2","-2345.625","8000","38.1","4","20","5.25"
"3","10","242","20","0","1","116","1350","49.75","75","0","6.2"
"5","30","270","7","13","0.35","-775.7142857142857","6285.714285714285","38.85","22","33","6.714285714285714"
"7","50","304","0","20","0","0","0","43.7","0","61","0"
"1","0","188","20","0","1","1075.375","0","48.25","55","0","5.35"
"2","5","230","20","0","1","233.875","325","34.05","50","0","5.9"
"4","20","254","8","12","0.4","-163.75","3875","53.35","18","52","5.375"
"6","40","286","4","16","0.2","-2385.625","8000","38.1","4","20","5.25"
"7","50","305","0","20","0","0","0","43.7","0","61","0"
"5","30","271","7","13","0.35","-734.2857142857143","6357.142857142857","38.85","22","33","6.714285714285714"
"3","10","243","20","0","1","106","1350","49.75","75","0","6.2"
"1","0","189","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","272","7","13","0.35","-692.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"7","50","306","0","20","0","0","0","43.7","0","61","0"
"4","20","255","8","12","0.4","-183.75","3875","53.35","18","52","5.375"
"2","5","231","20","0","1","228.875","325","34.05","50","0","5.9"
"6","40","287","4","16","0.2","-2425.625","8000","38.1","4","20","5.25"
"3","10","244","20","0","1","96","1350","49.75","75","0","6.2"
"5","30","273","7","13","0.35","-722.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"7","50","307","0","20","0","0","0","43.7","0","61","0"
"4","20","256","8","12","0.4","-203.75","3875","53.35","18","52","5.375"
"2","5","232","20","0","1","223.875","325","34.05","50","0","5.95"
"6","40","288","4","16","0.2","-2215.625","8250","38.1","4","20","5.25"
"3","10","245","20","0","1","111","1375","49.75","75","0","6.2"
"5","30","274","7","13","0.35","-752.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"1","0","190","20","0","1","1075.375","0","48.25","55","0","5.35"
"2","5","233","20","0","1","243.875","350","34.05","50","0","5.95"
"6","40","289","4","16","0.2","-2255.625","8250","38.1","4","20","5.25"
"4","20","257","8","12","0.4","-161.25","3937.5","53.35","18","52","5.375"
"7","50","308","0","20","0","0","0","43.7","0","61","0"
"3","10","246","20","0","1","101","1375","49.75","75","0","6.2"
"5","30","275","7","13","0.35","-782.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"6","40","290","4","16","0.2","-2295.625","8250","38.1","4","20","5.25"
"7","50","309","0","20","0","0","0","43.7","0","61","0"
"1","0","191","20","0","1","1075.375","0","48.25","55","0","5.35"
"2","5","234","20","0","1","238.875","350","34.05","50","0","5.95"
"5","30","276","7","13","0.35","-812.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"4","20","258","8","12","0.4","-181.25","3937.5","53.35","18","52","5.375"
"6","40","291","4","16","0.2","-2335.625","8250","38.1","4","20","5.25"
"7","50","310","0","20","0","0","0","43.7","0","61","0"
"5","30","277","7","13","0.35","-842.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"3","10","247","20","0","1","91","1375","49.75","75","0","6.2"
"4","20","259","8","12","0.4","-201.25","3937.5","53.35","18","52","5.375"
"7","50","311","0","20","0","0","0","43.7","0","61","0"
"6","40","292","4","16","0.2","-2375.625","8250","38.1","4","20","5.25"
"2","5","235","20","0","1","233.875","350","34.05","50","0","5.95"
"1","0","192","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","278","7","13","0.35","-872.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"7","50","312","0","20","0","0","0","43.7","0","61","0"
"6","40","293","4","16","0.2","-2290.625","8375","38.1","4","20","5.25"
"4","20","260","8","12","0.4","-221.25","3937.5","53.35","18","52","5.375"
"3","10","248","20","0","1","81","1375","49.75","75","0","6.2"
"2","5","236","20","0","1","228.875","350","34.05","50","0","5.95"
"5","30","279","7","13","0.35","-902.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"6","40","294","4","16","0.2","-2330.625","8375","38.1","4","20","5.25"
"1","0","193","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","280","7","13","0.35","-932.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"4","20","261","8","12","0.4","-178.75","4000","53.35","18","52","5.375"
"7","50","313","0","20","0","0","0","43.7","0","61","0"
"3","10","249","20","0","1","71","1375","49.75","75","0","6.2"
"6","40","295","4","16","0.2","-2370.625","8375","38.1","4","20","5.25"
"2","5","237","20","0","1","223.875","350","34.05","50","0","5.95"
"5","30","281","7","13","0.35","-962.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"4","20","262","8","12","0.4","-198.75","4000","53.35","18","52","5.375"
"6","40","296","4","16","0.2","-2410.625","8375","38.1","4","20","5.25"
"1","0","194","20","0","1","1075.375","0","48.25","55","0","5.35"
"3","10","250","20","0","1","61","1375","49.75","75","0","6.2"
"2","5","238","20","0","1","243.875","375","34.05","50","0","5.95"
"7","50","314","0","20","0","0","0","43.7","0","61","0"
"4","20","263","8","12","0.4","-218.75","4000","53.35","18","52","5.375"
"6","40","297","4","16","0.2","-2450.625","8375","38.1","4","20","5.25"
"5","30","282","7","13","0.35","-992.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"7","50","315","0","20","0","0","0","43.7","0","61","0"
"3","10","251","20","0","1","226","1550","49.75","75","0","6.2"
"4","20","264","8","12","0.4","-238.75","4000","53.35","18","52","5.375"
"1","0","195","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","283","7","13","0.35","-1022.8571428571429","6428.571428571428","38.85","22","33","6.714285714285714"
"2","5","239","20","0","1","238.875","375","34.05","50","0","5.95"
"6","40","298","4","16","0.2","-2490.625","8375","38.1","4","20","5.25"
"7","50","316","0","20","0","0","0","43.7","0","61","0"
"4","20","265","8","12","0.4","-258.75","4000","53.35","18","52","5.375"
"3","10","252","20","0","1","266","1600","49.75","75","0","6.2"
"6","40","299","4","16","0.2","-2530.625","8375","38.1","4","20","5.25"
"5","30","284","7","13","0.35","-767.1428571428571","6714.285714285715","38.85","22","33","6.714285714285714"
"2","5","240","20","0","1","233.875","375","34.05","50","0","5.95"
"7","50","317","0","20","0","0","0","43.7","0","61","0"
"4","20","266","8","12","0.4","-278.75","4000","53.35","18","52","5.375"
"1","0","196","20","0","1","1075.375","0","48.25","55","0","5.35"
"6","40","300","4","16","0.2","-2570.625","8375","38.1","4","20","5.25"
"3","10","253","20","0","1","256","1600","49.75","75","0","6.2"
"5","30","285","7","13","0.35","-797.1428571428571","6714.285714285715","38.85","22","33","6.714285714285714"
"4","20","267","8","12","0.4","-298.75","4000","53.35","18","52","5.375"
"2","5","241","20","0","1","228.875","375","34.05","50","0","5.95"
"7","50","318","0","20","0","0","0","43.7","0","61","0"
"6","40","301","4","16","0.2","-2360.625","8625","38.1","4","20","5.25"
"5","30","286","7","13","0.35","-827.1428571428571","6714.285714285715","38.85","22","33","6.714285714285714"
"1","0","197","20","0","1","1075.375","0","48.25","55","0","5.35"
"6","40","302","4","16","0.2","-2400.625","8625","38.1","4","20","5.25"
"2","5","242","20","0","1","223.875","375","34.05","50","0","5.95"
"3","10","254","20","0","1","296","1650","49.75","75","0","6.2"
"7","50","319","0","20","0","0","0","43.7","0","61","0"
"4","20","268","8","12","0.4","-318.75","4000","53.35","18","52","5.375"
"5","30","287","7","13","0.35","-857.1428571428571","6714.285714285715","38.85","22","33","6.714285714285714"
"6","40","303","4","16","0.2","-2440.625","8625","38.1","4","20","5.25"
"7","50","320","0","20","0","0","0","43.7","0","61","0"
"5","30","288","7","13","0.35","-815.7142857142857","6785.714285714285","38.85","22","33","6.714285714285714"
"4","20","269","8","12","0.4","-338.75","4000","53.35","18","52","5.375"
"1","0","198","20","0","1","1075.375","0","48.25","55","0","5.35"
"6","40","304","4","16","0.2","-2480.625","8625","38.1","4","20","5.25"
"3","10","255","20","0","1","286","1650","49.75","75","0","6.2"
"2","5","243","20","0","1","268.875","425","34.05","50","0","5.95"
"5","30","289","6","14","0.3","-983.3333333333334","6666.666666666667","38.85","17","38","6.5"
"4","20","270","8","12","0.4","-358.75","4000","53.35","18","52","5.375"
"7","50","321","0","20","0","0","0","43.7","0","61","0"
"6","40","305","4","16","0.2","-2520.625","8625","38.1","4","20","5.25"
"4","20","271","8","12","0.4","-378.75","4000","53.35","18","52","5.375"
"5","30","290","6","14","0.3","-1013.3333333333334","6666.666666666667","38.85","17","38","6.5"
"2","5","244","20","0","1","288.875","450","34.05","50","0","5.95"
"6","40","306","4","16","0.2","-2435.625","8750","38.1","4","20","5.5"
"1","0","199","20","0","1","1075.375","0","48.25","55","0","5.35"
"5","30","291","6","14","0.3","-1043.3333333333333","6666.666666666667","38.85","17","38","6.5"
"4","20","272","8","12","0.4","-398.75","4000","53.35","18","52","5.375"
"7","50","322","0","20","0","0","0","43.7","0","61","0"
"3","10","256","20","0","1","276","1650","49.75","75","0","6.2"
"6","40","307","4","16","0.2","-2475.625","8750","38.1","4","20","5.5"
"2","5","245","20","0","1","283.875","450","34.05","50","0","5.95"
"5","30","292","6","14","0.3","-1073.3333333333333","6666.666666666667","38.85","17","38","6.5"
"4","20","273","8","12","0.4","-418.75","4000","53.35","18","52","5.375"
"1","0","200","20","0","1","1075.375","0","48.25","55","0","5.35"
"6","40","308","4","16","0.2","-2515.625","8750","38.1","4","20","5.5"
"7","50","323","0","20","0","0","0","43.7","0","61","0"
"4","20","274","8","12","0.4","-438.75","4000","53.35","18","52","5.375"
"5","30","293","6","14","0.3","-1103.3333333333333","6666.666666666667","38.85","17","38","6.5"
"3","10","257","20","0","1","266","1650","49.75","75","0","6.2"
"2","5","246","20","0","1","278.875","450","34.05","50","0","5.95"
"6","40","309","4","16","0.2","-2555.625","8750","38.1","4","20","5.5"
"1","0","201","20","0","1","1075.375","0","48.25","55","0","5.35"
"4","20","275","8","12","0.4","-458.75","4000","53.35","18","52","5.375"
"5","30","294","6","14","0.3","-1133.3333333333333","6666.666666666667","38.85","17","38","6.5"
"7","50","324","0","20","0","0","0","43.7","0","61","0"
"3","10","258","20","0","1","256","1650","49.75","75","0","6.2"
"2","5","247","20","0","1","273.875","450","34.05","50","0","5.95"
"4","20","276","8","12","0.4","-166.25","4312.5","53.35","18","52","5.375"
"5","30","295","6","14","0.3","-1163.3333333333333","6666.666666666667","38.85","17","38","6.5"
"7","50","325","0","20","0","0","0","43.7","0","61","0"
"6","40","310","4","16","0.2","-2595.625","8750","38.1","4","20","5.5"
"1","0","202","20","0","1","1075.375","0","48.25","55","0","5.35"
"7","50","326","0","20","0","0","0","43.7","0","61","0"
"4","20","277","8","12","0.4","-186.25","4312.5","53.35","18","52","5.375"
"5","30","296","6","14","0.3","-1193.3333333333333","6666.666666666667","38.85","17","38","6.5"
"2","5","248","20","0","1","268.875","450","34.05","50","0","5.95"
"3","10","259","20","0","1","246","1650","49.75","75","0","6.2"
"6","40","311","4","16","0.2","-2635.625","8750","38.1","4","20","5.5"
"1","0","203","20","0","1","1075.375","0","48.25","55","0","5.35"
"4","20","278","8","12","0.4","-206.25","4312.5","53.35","18","52","5.375"
"5","30","297","6","14","0.3","-1223.3333333333333","6666.666666666667","38.85","17","38","6.5"
"7","50","327","0","20","0","0","0","43.7","0","61","0"
"6","40","312","4","16","0.2","-2675.625","8750","38.1","4","20","5.5"
"2","5","249","20","0","1","263.875","450","34.05","50","0","5.95"
"4","20","279","8","12","0.4","-226.25","4312.5","53.35","18","52","5.375"
"5","30","298","6","14","0.3","-1253.3333333333333","6666.666666666667","38.85","17","38","6.5"
"7","50","328","0","20","0","0","0","43.7","0","61","0"
"1","0","204","20","0","1","1075.375","0","48.25","55","0","5.35"
"6","40","313","4","16","0.2","-2465.625","9000","38.1","4","20","5.5"
"3","10","260","20","0","1","261","1675","49.75","75","0","6.2"
"4","20","280","8","12","0.4","-246.25","4312.5","53.35","18","52","5.375"
"2","5","250","20","0","1","258.875","450","34.05","50","0","5.95"
"7","50","329","0","20","0","0","0","43.7","0","61","0"
"5","30","299","6","14","0.3","-1283.3333333333333","6666.666666666667","38.85","17","38","6.5"
"6","40","314","4","16","0.2","-2505.625","9000","38.1","4","20","5.5"
"1","0","205","20","0","1","1075.375","0","48.25","55","0","5.35"
"4","20","281","8","12","0.4","-266.25","4312.5","53.35","18","52","5.375"
"7","50","330","0","20","0","0","0","43.7","0","61","0"
"5","30","300","6","14","0.3","-1313.3333333333333","6666.666666666667","38.85","17","38","6.5"
"2","5","251","20","0","1","253.875","450","34.05","50","0","5.95"
"6","40","315","4","16","0.2","-2545.625","9000","38.1","4","20","5.5"
"3","10","261","20","0","1","251","1675","49.75","75","0","6.25"
"7","50","331","0","20","0","0","0","43.7","0","61","0"
"5","30","301","5","15","0.25","-1306","6700","38.85","12","43","6.2"
"4","20","282","7","13","0.35","-324.2857142857143","4285.714285714285","53.35","13","57","5.428571428571429"
"1","0","206","20","0","1","1075.375","0","48.25","55","0","5.35"
